province,territoire,village_chdc,latitude,longitude,meilleur_candidat_grid3,distance_m,similarite
Tanganyika,Kalemie,Kasebo Gr Rutuku,-6.432604,29.408201,Kabwema,791,0.46
Tanganyika,Kalemie,Kasongo Mukuli Gr Lambo Katenga,-5.466677,28.466562,,,
Tanganyika,Kalemie,Kaswa Gr Kalumbi,-5.922963,28.485682,Nghandu,934,0.17
Tanganyika,Kalemie,Katala Gr Miketo,-5.7349,28.8947,Kambili,142,0.46
Tanganyika,Kalemie,Katanga Gr Miketo,-5.662036,29.069258,Kampunda,121,0.4
Tanganyika,Kalemie,Katanika,-6.2,29.316668,Nghanza,1274,0.4
Tanganyika,Kalemie,Katehela,-5.978526,28.1366,Ntuta 5,449,0.13
Tanganyika,Kalemie,Katembwa Gr Kasanga Nyemba,-6.167919,28.425468,Mwenyi,1450,0.14
Tanganyika,Kalemie,Katembwe,-5.964592,28.427402,Katumbi,979,0.67
Tanganyika,Kalemie,Katemue,-6.236919,28.421204,Kaba,1835,0.36
Tanganyika,Kalemie,Katemwe Gr Kasanga,-5.965932,28.428066,Katumbi,1131,0.57
Tanganyika,Kalemie,Katibili Gr Tumbwe fief,-6.199125,29.325455,Washala,1589,0.27
Tanganyika,Kalemie,Katobo,-5.14316,28.91273,Byokaba,578,0.46
Tanganyika,Kalemie,Katolo,-5.909397,29.054298,Kabobo,1557,0.67
Tanganyika,Kalemie,Katondo Gr kituku,-6.580544,29.490316,Lazaro,673,0.31
Tanganyika,Kalemie,Katongo,-5.9823,29.193,Kibanga,220,0.57
Tanganyika,Kalemie,Katongola,-5.946653,28.428305,Kasanga,1841,0.62
Tanganyika,Kalemie,Katontoka,-6.41853,29.036097,Mukwala,1240,0.38
Tanganyika,Kalemie,Katumbi Gr Benze Fief,-5.33248,28.94161,Kaama,492,0.5
Tanganyika,Kalemie,Katumbi NW,-5.49345,28.71816,Kazana,395,0.38
Tanganyika,Kalemie,Katumbi Nye Gr Benze Fief,-5.949532,28.427801,Katumbi,1339,0.78
Tanganyika,Kalemie,Katumiya,-7.371973,29.810223,Mukuli,280,0.43
Tanganyika,Kalemie,Kazanzwe Gr Kinsukulu,-6.498693,28.970675,Mpangu,1630,0.29
Tanganyika,Kalemie,Kazingu Gr Fatuma,-6.711141,29.104624,Landani,1310,0.29
Tanganyika,Kalemie,Kazingu Gr Kalumbi,-5.912118,28.669994,,,
Tanganyika,Kalemie,Kazuba,-5.83423,28.484154,Byokaba,1618,0.62
Tanganyika,Kalemie,Kazumba Gr Kasanga Mtoa,-5.080732,29.107553,Mokuwa,74,0.31
Tanganyika,Kalemie,Kibambe,-5.36854,28.944597,Muleka,69,0.31
Tanganyika,Kalemie,Kibende Gr Fatuma,-7.016311,28.731798,,,
Tanganyika,Kalemie,Kibundila,-5.87083,29.043013,Byola,808,0.43
Tanganyika,Kalemie,Kijinda,-6.504214,28.49021,,,
Tanganyika,Kalemie,Kikimbi,-5.775301,29.1462,Sango Malumbi,166,0.3
Tanganyika,Kalemie,Kikinwa Gr Kalumbi,-5.868728,28.737349,Mukumbike,66,0.38
Tanganyika,Kalemie,Kikumbe Gr Benakunda,-5.817022,29.135592,Kabuga,31,0.31
Tanganyika,Kalemie,Kikundi Gr Mahila,-5.305302,28.927904,Mazonde,24,0.29
Tanganyika,Kalemie,Kilima Gr Benze Fief,-5.96308,28.36315,Kitatilo,1267,0.43
Tanganyika,Kalemie,Kilonge,-6.05,29.1,Sylvain,1812,0.29
Tanganyika,Kalemie,Kiluba Gr Kalumbi,-5.866668,28.783333,Tubela,1603,0.5
Tanganyika,Kalemie,Kimbangu Gr Miketo,-5.768825,29.017483,Mushaba 2,1389,0.35
Tanganyika,Kalemie,Kimbije,-6.0144,28.824831,,,
Tanganyika,Kalemie,Kipori Gr Kasanga Mtoa,-5.687118,29.345375,Rugo,1709,0.2
Tanganyika,Kalemie,Kirindi Gr Miketo,-5.498012,29.155376,,,
Tanganyika,Kalemie,Kisa,-6.027032,28.723442,,,
Tanganyika,Kalemie,Kisalaba,-6.077701,29.19,Kabobo,867,0.43
Tanganyika,Kalemie,Kisimba de Kalemie,-6.226897,28.899473,Kapewe,267,0.33
Tanganyika,Kalemie,Kisunkulu Gr Kisunkulu,-6.407966,28.407232,Nunda,616,0.29
Tanganyika,Kalemie,Kitawala Gr Kalumbi,-5.896087,28.595558,,,
Tanganyika,Kalemie,Kitupa,-5.212655,28.804012,,,
Tanganyika,Kalemie,Koki Gr Tumbwe Fief,-6.022135,29.031073,,,
Tanganyika,Kalemie,Konongo,-5.026641,28.87612,,,
Tanganyika,Kalemie,Kubuku Gr Bena Nkunda,-5.824115,29.12645,Kabuga,1285,0.5
Tanganyika,Kalemie,Kului ,-6.413287,28.402254,Lubanze,700,0.33
Tanganyika,Kalemie,Kulwaba Gr Kalumbi,-6.013503,28.79016,,,
Tanganyika,Kalemie,Kungwe,-6.585559,28.863565,,,
Tanganyika,Kalemie,Kyabalumbu Gr Miketo,-5.492386,28.98902,Bulanga,235,0.24
Tanganyika,Kalemie,Kyesa Gr Kalumbi,-5.906756,29.067501,Katolo,1745,0.36
Tanganyika,Kalemie,Kyoko Gr Kyokonyumba,-5.833334,28.433334,,,
Tanganyika,Kalemie,Kyoyo,-6.618254,29.05108,Kiboyo,1333,0.73
Tanganyika,Kalemie,Lambo Katenga Gr Lambo Katenga,-5.216668,28.8,,,
Tanganyika,Kalemie,Lenge Gr Miketo,-5.766215,29.009703,Miketo,1583,0.18
Tanganyika,Kalemie,Léon Gr Kisunkulu,-6.394792,28.39824,Lembe,1109,0.44
Tanganyika,Kalemie,Londo Gr Mugonda,-5.600268,28.54106,,,
Tanganyika,Kalemie,Luba,-5.966668,28.316668,Linda,1208,0.44
Tanganyika,Kalemie,Lubanze Gr Kisunkulu,-6.383784,28.396841,Matembele Des Twa,1656,0.17
Tanganyika,Kalemie,Luhata Gr Benze Fief,-5.962726,28.277224,Kabula,1649,0.33
Tanganyika,Kalemie,Luhuku Gr Benze Fief,-5.85201,28.415924,,,
Tanganyika,Kalemie,Lukolea Gr Benze Fief,-5.961063,28.417044,Muleba,1346,0.62
Tanganyika,Kalemie,Lukombe Gr Mugonda,-5.714122,28.804588,Maendeleo,891,0.25
Tanganyika,Kalemie,Lukuma Gr Kasanga Nyemba,-6.222765,28.32128,,,
Tanganyika,Kalemie,Lulaba Gr Rutuku,-6.466318,29.411901,Kafuluma,1033,0.43
Tanganyika,Kalemie,Lumbwe Gr Kyoko Nyumba,-6.178017,28.416609,Mwenyi,41,0.5
Tanganyika,Kalemie,Lunfukwe Gr Tumbwe,-5.98333,29.06667,Mulange,1742,0.4
Tanganyika,Kalemie,Lutandala,-5.793122,29.014141,Mandela,1698,0.62
Tanganyika,Kalemie,Lwama Gr Mahila,-5.44095,28.96337,Kyabalumbu,1800,0.27
Tanganyika,Kalemie,Lwamba,-6.118741,28.426397,Tundwa,1751,0.33
Tanganyika,Kalemie,Lwela Gr Benze Fief,-5.963439,28.175344,Ntuta 3,24,0.17
Tanganyika,Kalemie,Machini Gr Fatuma,-6.073977,28.893057,Buzito,15,0.15
Tanganyika,Kalemie,Maendeleo Gr Miketo,-6.6815,29.083,Amuri,1548,0.14
Tanganyika,Kalemie,Magomba Gr Kyoko Nyumba,-5.809701,28.377,,,
Tanganyika,Kalemie,Mahila Gr Mahila,-5.300001,28.933332,Mazonde,845,0.31
Tanganyika,Kalemie,Majanga Gr Kasanga Mtoa,-5.646263,29.285439,Perepe,564,0.0
Tanganyika,Kalemie,Makena Gr Kasanga Nyemba,-6.1,28.366667,,,
Tanganyika,Kalemie,Mala Gr Tumbwe,-5.753288,29.163626,Bimbwi Seraphin,684,0.21
Tanganyika,Kalemie,Malanga,-6.174455,28.895245,Lubile,114,0.15
Tanganyika,Kalemie,Malemwa Gr Kahompwa,-5.818178,28.341522,Kashuwa,45,0.43
Tanganyika,Kalemie,Malenge Gr Benza Fief,-5.964016,28.3613,Malumbi,1242,0.43
Tanganyika,Kalemie,Maliya Gr Kasanga Mtoa,-5.699771,29.192892,,,
Tanganyika,Kalemie,Malolo,-5.282257,28.579496,Kitumaini,44,0.27
Tanganyika,Kalemie,Malumbi Gr Kasanga Nyemba,-5.995285,28.440361,,,
Tanganyika,Kalemie,Mama Kayembe,-5.767929,29.028616,Miketo,579,0.33
Tanganyika,Kalemie,Manianga Gr Lambokatenga,-5.000209,28.785242,Amasson,1553,0.4
Tanganyika,Kalemie,Mapanda Gr Mahila,-5.0964,28.8938,Kahinda,1616,0.57
Tanganyika,Kalemie,Matembela,-6.322347,28.403913,,,
Tanganyika,Kalemie,Matete Gr Benze fief,-5.51714,29.13658,,,
Tanganyika,Kalemie,Mboko Gr Kalumbi,-5.877234,28.822996,Koet,870,0.44
Tanganyika,Kalemie,Mihemba Gr Kasanga Nyemba,-6.242497,28.346146,,,
Tanganyika,Kalemie,Milindi,-5.894675,28.605326,,,
Tanganyika,Kalemie,Milindi Muganja Gr Mugonda,-5.762441,28.61758,Muyombo,1897,0.18
Tanganyika,Kalemie,Mitaba Gr Kyokonyumba,-5.8834,28.4513,Kyoko,1886,0.0
Tanganyika,Kalemie,Mizimu Gr Kasanga Mtoa,-5.484551,29.306376,Mukono,1520,0.33
Tanganyika,Kalemie,Mpanda Gr Kahompwa,-5.8455,28.395529,Luhuku,12,0.0
Tanganyika,Kalemie,Mpenge ,-5.699391,28.328674,Vill Kisengonsalela,1901,0.32
Tanganyika,Kalemie,Mpyana Manyama,-5.198031,28.59668,,,
Tanganyika,Kalemie,Mtoa Gr Kasanga Mtoa,-5.744967,29.338156,Bagoma,299,0.4
Tanganyika,Kalemie,Mugabonjala,-5.766664,29.024635,Mushaba 2,1691,0.5
Tanganyika,Kalemie,Mugambwa ,-5.064553,28.385193,,,
Tanganyika,Kalemie,Mugambwa Gr Bakalanga II,-5.768694,28.357418,Lukasu,1108,0.29
Tanganyika,Kalemie,Muganja Gr Miketo,-5.690908,29.02311,,,
Tanganyika,Kalemie,Mugonda Gr Mugonda,-5.573712,28.724852,Gabon,951,0.5
Tanganyika,Kalemie,Mukana Gr Kasanga Nyemba,-6.10005,28.366655,,,
Tanganyika,Kalemie,Mukondo Gr Mugonda,-5.799377,28.58824,Kagulubyungu,23,0.21
Tanganyika,Kalemie,Mukongwa,-5.092926,28.893757,Kahinda,1999,0.4
Tanganyika,Kalemie,Mukulu,-5.945,28.210337,Muunga Pont,886,0.35
Tanganyika,Kalemie,Mukumba Gr Mulolwa,-5.560845,28.718948,Luhumpa,1593,0.57
Tanganyika,Kalemie,Mulanga,-6.455317,28.414507,Gerom,981,0.17
Tanganyika,Kalemie,Mulenda Ilunga,-5.112768,28.89706,Mukongwa,102,0.45
Tanganyika,Kalemie,Mulenda Kisimba,-5.300001,28.68333,Moke,1924,0.21
Tanganyika,Kalemie,Mulenga,-6.469831,29.0319,Mutambangulu,1945,0.42
Tanganyika,Kalemie,Mulengi ,-5.839809,29.207483,Kalenge,404,0.57
Tanganyika,Kalemie,Mulicha Gr Kasanga Mtoa,-5.631874,29.34385,Buluba Ibukata,50,0.38
Tanganyika,Kalemie,Mulolo,-5.786223,28.318947,Maendeleo,633,0.4
Tanganyika,Kalemie,Mulumba,-5.083334,28.483334,Mukumuni,1991,0.53
Tanganyika,Kalemie,Mulungula Gr Miketo,-6.148055,28.424807,Tundwa,1532,0.4
Tanganyika,Kalemie,Mumbote Ana Akili Gr Lambokatenga,-5.078026,28.746208,Muyauli,1566,0.42
Tanganyika,Kalemie,Mumbwili Pk11 Gr Kasanga Nyemba.,-6.032033,28.440205,,,
Tanganyika,Kalemie,Mupapa Gr Fatuma,-6.775329,29.129263,Kapizo,1290,0.33
Tanganyika,Kalemie,Musandwa,-5.982914,28.119335,Ntuta,1684,0.31
Tanganyika,Kalemie,Musipi,-6.147691,29.227226,Kibi,1448,0.4
Tanganyika,Kalemie,Mutupeke,-5.788666,28.594284,Kagulubyungu,1345,0.2
Tanganyika,Kalemie,Muunga,-5.963388,28.261154,,,
Tanganyika,Kalemie,Muyombo Gr Mugonda,-5.8037,28.556417,Mukaya,110,0.46
Tanganyika,Kalemie,Mwabi ,-6.210691,28.24053,Temps Present,1705,0.11
Tanganyika,Kalemie,Mwecha Gr Mahila,-5.031145,28.823868,Regeza,821,0.33
Tanganyika,Kalemie,Mwela,-6.045001,28.5217,,,
Tanganyika,Kalemie,Mwelwa Gr Kisunkulu,-6.366653,28.349983,,,
Tanganyika,Kalemie,Mwenda Gr Miketo,-5.736825,29.090496,Lukengwe,1298,0.29
Tanganyika,Kalemie,Mwilunde Gr Kalumbi,-5.886401,28.4516,,,
Tanganyika,Kalemie,Mwingiji,-5.767563,29.055212,Mungiji,662,0.8
Tanganyika,Kalemie,Ndakosa,-5.87845,28.69526,Sango,1823,0.33
Tanganyika,Kalemie,Nduba,-6.3724,28.3983,Simaro,55,0.18
Tanganyika,Kalemie,ngandu Gr Kalumbi,-5.922366,28.544916,Fulu,31,0.2
Tanganyika,Kalemie,Ngelebwe,-5.065908,28.880495,Mukelelwa,898,0.47
Tanganyika,Kalemie,Ngoy wa Kizimu Gr Benze,-5.973415,28.151628,,,
Tanganyika,Kalemie,Niemba Gr Benze Fief,-5.95772,28.425636,Lembe,326,0.55
Tanganyika,Kalemie,Nkungwe,-6.774379,29.020115,,,
Tanganyika,Kalemie,Nongolola ,-5.596863,28.726274,Tongo,1927,0.57
Tanganyika,Kalemie,Nsonga,-6.455037,28.41397,Gerom,1027,0.18
Tanganyika,Kalemie,Nunda Gr Kisunkulu,-6.454567,28.413843,Gerom,1081,0.0
Tanganyika,Kalemie,Nyanga,-5.941401,28.461,Katabo,1914,0.33
Tanganyika,Kalemie,Nyumbaisha,-6.722987,28.383558,Kiyumbi,397,0.59
Tanganyika,Kalemie,Nzabia,-6.014197,29.108578,Kahite,775,0.33
Tanganyika,Kalemie,Ompala Gr Rutuku,-6.48909,29.42325,Mano,1752,0.2
Tanganyika,Kalemie,Paul Ngolwa ,-5.080801,28.4523,Mulegwa,382,0.56
Tanganyika,Kalemie,Plaine Gr Mahila,-5.272697,28.882883,Baruwani,1831,0.29
Tanganyika,Kalemie,Pukume Gr Kansanga,-6.243643,28.339848,,,
Tanganyika,Kalemie,Rivière Lubeley Gr Fatuma,-6.489608,29.137405,,,
Tanganyika,Kalemie,Rugo,-5.550001,29.35,Kisongo,1592,0.36
Tanganyika,Kalemie,Rugumba II Gr Kasanga-Mtoa,-5.864084,29.274666,Kibonde 2,64,0.21
Tanganyika,Kalemie,Rutuku,-6.2,29.316668,Nghanza,1274,0.0
Tanganyika,Kalemie,Rwanda Gr Rutuku,-6.505938,29.393091,,,
Tanganyika,Kalemie,Sakade Gr Kasanga Nyemba,-6.01366,28.44895,,,
Tanganyika,Kalemie,Salumu Gr Mahila,-5.239875,28.87709,Kindingi,940,0.0
Tanganyika,Kalemie,Sembe,-5.953034,28.241386,,,
Tanganyika,Kalemie,Sendwe,-5.038301,28.4814,,,
Tanganyika,Kalemie,Seraphin Gr Benankunda,-5.816682,29.27805,Mama Kasanga,1631,0.3
Tanganyika,Kalemie,Shibukumba Gr Lambo Katenga,-5.041023,28.841787,Mahila 3,1868,0.33
Tanganyika,Kalemie,Simon Gr Mugonda,-5.742704,28.615923,Kaloko,755,0.18
Tanganyika,Kalemie,Sylvano Gr Kasanga Nyemba,-6.128838,28.42434,Ntundula,1592,0.27
Tanganyika,Kalemie,Talabantu Gr Kyokonyumba,-5.801337,28.53399,Kalongwe,1199,0.35
Tanganyika,Kalemie,Tembe Gr Kasanga Nyemba,-6.089921,28.430964,Bulanda,10,0.17
Tanganyika,Kalemie,Tembwe Gr Rutuku,-6.523623,29.46611,Kasangebwe,1101,0.5
Tanganyika,Kalemie,Twikenje Gr Miketo,-5.711235,29.09311,Kibije,43,0.43
Tanganyika,Kalemie,Zango Gr Benze Fief,-5.961501,28.417,Malenge,152,0.5
Tanganyika,Kalemie,Zongwe Gr Kasanga Mtoa,-5.737659,29.2374,Kalenga,40,0.31
Tanganyika,Kongolo,Bene Kungwa N/A Groupement,-5.209881,27.05022,Kungwa,421,0.57
Tanganyika,Kongolo,Beteka Gr Honga,-5.239976,27.377922,Kilenge,1212,0.31
Tanganyika,Kongolo,Bic rouge,-5.411871,26.996424,Bel Aire,372,0.47
Tanganyika,Kongolo,Bilombo N/A Groupement,-5.120722,26.863443,,,
Tanganyika,Kongolo,Bolee,-5.400001,27.583332,Mbuli,1374,0.4
Tanganyika,Kongolo,Brazza N/A Groupement,-5.436278,27.44852,Katala,1777,0.38
Tanganyika,Kongolo,Bugana Lwamba,-5.133334,27.65,,,
Tanganyika,Kongolo,Bugana Mpiana,-5.383334,27.0,Saint Mathias,1887,0.46
Tanganyika,Kongolo,Buyemebe,-5.5971,26.54347,Benahamba,1237,0.24
Tanganyika,Kongolo,Buyovu N/A Groupement,-5.150103,27.30832,Tuntu,13,0.27
Tanganyika,Kongolo,Buzila nyoka N/A Groupement,-5.046811,27.36738,Kagoya,1088,0.27
Tanganyika,Kongolo,Bwine Kalenga,-5.17016,27.146654,Kikazi,1672,0.32
Tanganyika,Kongolo,Bwine Sengo,-5.157881,27.103527,Kibungo,1832,0.44
Tanganyika,Kongolo,Bwinyakelenge,-5.169753,27.143005,Kikazi,1267,0.21
Tanganyika,Kongolo,"carré minier ""Kaunga""",-5.294001,26.9806,Kabisanga 1,134,0.33
Tanganyika,Kongolo,Chaba,-5.42835,26.911707,Kabeya,1690,0.55
Tanganyika,Kongolo,Chaba Misalwa ,-5.296701,26.947998,4 Coins,930,0.3
Tanganyika,Kongolo,Chala,-5.38333,27.0,Maloba,772,0.55
Tanganyika,Kongolo,Chofa Gr Bayansi,-5.442833,26.90964,Kabeya,73,0.18
Tanganyika,Kongolo,Ebombo Gr Kiloshi,-5.72223,26.128908,Bar,195,0.22
Tanganyika,Kongolo,Ilunga,-5.666667,26.9,Kalaba,1945,0.33
Tanganyika,Kongolo,Kabala Gr Muhona Seya,-5.001448,26.994541,Kantambwe,1880,0.4
Tanganyika,Kongolo,Kabeya N/A Groupement,-5.059568,27.568796,,,
Tanganyika,Kongolo,Kabianga N/A Groupement,-5.337387,26.83444,Malandala,1316,0.48
Tanganyika,Kongolo,Kabika ,-5.139239,27.053083,Kamiluzi,1380,0.43
Tanganyika,Kongolo,Kabula,-5.316668,27.616667,,,
Tanganyika,Kongolo,Kabulo Gr Bakwazimu,-5.472727,26.972614,Kahembay,1977,0.43
Tanganyika,Kongolo,Kafisha,-5.166667,26.666668,Bethsaida,563,0.38
Tanganyika,Kongolo,Kafiyi N/A Groupement,-5.232033,27.44478,Kafi Mambwe,228,0.57
Tanganyika,Kongolo,Kahambo,-5.583334,27.216667,Namumba,1596,0.43
Tanganyika,Kongolo,Kahunga Gr Lubunda,-5.048016,27.21466,Kahoyo,1417,0.46
Tanganyika,Kongolo,Kahwebo,-5.758956,26.324377,Kamami,1160,0.31
Tanganyika,Kongolo,Kalenga Gr Bakwazimu,-5.559904,26.95702,Kalengamay,1188,0.82
Tanganyika,Kongolo,Kalumbi,-5.177755,27.322235,Katimpa 3,1184,0.38
Tanganyika,Kongolo,Kamalenge Gr Kansimba,-5.494501,26.9647,Kimatete,1906,0.59
Tanganyika,Kongolo,Kambogo I Gr Bena Mambwe,-5.128865,27.240324,Kanzazi,1276,0.38
Tanganyika,Kongolo,Kanda N/A Groupement,-5.053576,27.215805,Kibamba 2,137,0.44
Tanganyika,Kongolo,Kangulungu,-5.166667,27.25,Bibole,1909,0.12
Tanganyika,Kongolo,Kansele N/A Groupement,-5.1404,27.2369,Kansele,1893,0.78
Tanganyika,Kongolo,Kansenyenge,-5.228913,27.276403,Mukwanzuba,1055,0.29
Tanganyika,Kongolo,Kanyino Gr Benanyembo,-5.380861,27.554556,Kilumba,1945,0.29
Tanganyika,Kongolo,Kapalaye N/A Groupement,-5.069635,27.331453,Yende,1647,0.35
Tanganyika,Kongolo,Kasanga Nkoli,-5.758955,26.32438,Kamami,1160,0.42
Tanganyika,Kongolo,Kasange N/A Groupement,-5.15799,27.558935,Buyovu,70,0.0
Tanganyika,Kongolo,Kasawa,-5.150001,27.516666,Buganapyana,1727,0.35
Tanganyika,Kongolo,Kaseya Gr Bakwezimu,-5.300001,26.2,,,
Tanganyika,Kongolo,Kasheke,-5.5565,26.47867,Tshofa,333,0.31
Tanganyika,Kongolo,Katala,-5.243485,27.074505,Kibamba,1869,0.46
Tanganyika,Kongolo,Katala-Keb,-5.346375,27.013815,Katala,554,0.75
Tanganyika,Kongolo,Katanda ,-5.072801,27.4559,Kisiki 2,812,0.13
Tanganyika,Kongolo,Katanti,-5.274961,26.3657,,,
Tanganyika,Kongolo,Katea Gr Kiloshi,-5.642259,26.180632,Kilae 1,291,0.5
Tanganyika,Kongolo,Kateba Mukumu,-5.114006,27.190014,Kabuya,1959,0.42
Tanganyika,Kongolo,Kateba N/A Groupement,-5.116668,27.2,Kikamba,1555,0.47
Tanganyika,Kongolo,Kati,-5.008764,27.2114,,,
Tanganyika,Kongolo,Katimpa Gr Nyembo,-5.19857,27.365156,Kananga,1392,0.43
Tanganyika,Kongolo,Kauba N/A Groupement,-5.016648,27.083973,Kihuba,16,0.53
Tanganyika,Kongolo,Kenya N/A Groupement,-5.010397,27.176504,,,
Tanganyika,Kongolo,Kibambalungu N/A Groupement,-5.329411,26.783794,Kibwe,1941,0.29
Tanganyika,Kongolo,Kibele ,-5.521303,27.362385,,,
Tanganyika,Kongolo,Kibumbu N/A Groupement,-5.0648,27.5423,Masanza,1415,0.33
Tanganyika,Kongolo,Kigezi,-5.369438,27.11313,Kigoma,1413,0.5
Tanganyika,Kongolo,Kilae,-5.550001,26.8,Kaseya,265,0.55
Tanganyika,Kongolo,Kilai,-5.629863,26.238504,Ilunga,530,0.55
Tanganyika,Kongolo,Kilembi,-5.166667,26.283333,Kapulu,1722,0.31
Tanganyika,Kongolo,Kilomboyn Gr Wangongwe,-5.374555,26.814676,Lemba,85,0.43
Tanganyika,Kongolo,Kiluba Gr Kayayi,-5.123459,26.333559,Bena Tala,26,0.27
Tanganyika,Kongolo,Kilubula Gr Benayambula,-5.235112,26.97961,Kagema,476,0.29
Tanganyika,Kongolo,Kinanga,-5.150422,27.271767,Malungu,64,0.43
Tanganyika,Kongolo,Kionde,-5.135918,27.166529,Kabundi,406,0.46
Tanganyika,Kongolo,Kipeyayo,-5.474922,26.847357,Miba,1359,0.33
Tanganyika,Kongolo,Kisiki N/A Groupement,-5.1,27.5,Kaseya,1065,0.38
Tanganyika,Kongolo,Kitambilo,-5.018003,27.306269,Misilu,845,0.4
Tanganyika,Kongolo,Kitawala,-5.084565,27.499619,Lubuta,59,0.29
Tanganyika,Kongolo,Kiyumbi,-5.762732,26.320602,Kamami,1465,0.31
Tanganyika,Kongolo,Kizimu,-5.610004,26.413124,Cantonnier Kamina,55,0.17
Tanganyika,Kongolo,Koni N/A Groupement,-5.235408,26.956366,Nyange 2,38,0.25
Tanganyika,Kongolo,Lea Gr Bakwezimu,-5.556694,26.744139,Leya 1,534,0.67
Tanganyika,Kongolo,Lota Ch Bena Nyembo,-5.457385,27.550493,Kabulimbu,1318,0.21
Tanganyika,Kongolo,Lubanza,-5.006728,27.211222,,,
Tanganyika,Kongolo,Lubundi Ch Bena Nyembo,-5.475669,27.460241,Lubundi,1245,0.48
Tanganyika,Kongolo,Luhundu,-5.13763,27.416151,Buganalwamba,285,0.11
Tanganyika,Kongolo,Lukengo,-5.150793,27.238213,Kitonga,1051,0.43
Tanganyika,Kongolo,Lwangani,-5.079632,27.64622,,,
Tanganyika,Kongolo,Magezi ,-5.242505,27.213543,Mugimbi,1274,0.46
Tanganyika,Kongolo,Mahenge,-5.076107,27.207548,Kanda,542,0.33
Tanganyika,Kongolo,Mahole Gr Lubunda,-5.133334,26.933332,,,
Tanganyika,Kongolo,Maiko ,-5.584456,27.539234,Asia,89,0.44
Tanganyika,Kongolo,Makutano NA Groupement,-5.203195,27.515436,Mulala,500,0.35
Tanganyika,Kongolo,Manono,-5.1,26.416668,Lusaka,1099,0.17
Tanganyika,Kongolo,Mapenge Gr Benakayungu,-5.077685,27.036386,,,
Tanganyika,Kongolo,Masanza,-5.120801,27.5768,Maloba,76,0.46
Tanganyika,Kongolo,Masembe,-5.383334,27.0,Malemba,1010,0.71
Tanganyika,Kongolo,Matempa Gr Wagenya,-5.166101,26.67157,Mahole,1232,0.46
Tanganyika,Kongolo,Mbeya,-5.166667,26.283333,Benamwanatambwe,1319,0.3
Tanganyika,Kongolo,Mbonga,-5.2,27.516666,Ngalula,1073,0.46
Tanganyika,Kongolo,Mbulula Gr Bena Nyembo,-5.433333,27.433332,Mulala,1381,0.62
Tanganyika,Kongolo,Mibembe Gr Kansimba,-5.530583,27.092167,,,
Tanganyika,Kongolo,Mifutu,-5.002591,26.97708,Munyemba,1713,0.29
Tanganyika,Kongolo,Migunga Gr Bangobango,-5.107774,27.03442,Nyanga 2,54,0.4
Tanganyika,Kongolo,Milenge,-5.107824,27.510681,Camparis,468,0.27
Tanganyika,Kongolo,Misalwe II,-5.764599,26.318735,Kamami,1673,0.25
Tanganyika,Kongolo,Mpiana Nkulu,-5.000533,26.716476,,,
Tanganyika,Kongolo,Mugila,-5.19028,27.375471,Kagulu,1954,0.33
Tanganyika,Kongolo,Mugomba,-5.433331,27.43333,Muhaba,1248,0.62
Tanganyika,Kongolo,Muhemba Gr Bena Nyembo,-5.103191,27.393879,Kabamba,1519,0.43
Tanganyika,Kongolo,Mujunda,-5.429493,27.430786,Mapendano,220,0.5
Tanganyika,Kongolo,Mundula Gr Bena Mambwe,-5.318247,27.124435,Lwaya,1921,0.33
Tanganyika,Kongolo,Munongo,-5.132229,27.48338,Kahenga,1508,0.29
Tanganyika,Kongolo,Munyatwa N/A Groupement,-5.267879,27.322065,Kasanga Midi,1208,0.25
Tanganyika,Kongolo,Mupenda,-5.129944,27.18125,Kabundi,1355,0.43
Tanganyika,Kongolo,Musuyu,-5.61502,26.28668,Sayo,370,0.4
Tanganyika,Kongolo,Musuyu I N/A Groupement,-5.214653,26.919815,Mubanga,1046,0.42
Tanganyika,Kongolo,Muti N/A Groupement,-5.226256,27.07876,Mulavi,1168,0.43
Tanganyika,Kongolo,Mutombo,-5.35,27.633333,Kayuya,1682,0.15
Tanganyika,Kongolo,Muzyunda,-5.437221,27.42306,Mapendano,1197,0.47
Tanganyika,Kongolo,Mwanakibondo Gr Wagongwe,-5.248669,26.890406,Mapendo,1763,0.53
Tanganyika,Kongolo,Mwanangoy Gr Honga,-5.450191,27.27724,,,
Tanganyika,Kongolo,Ndale Gr Bakwezimu,-5.543109,26.805574,Kaseya,868,0.36
Tanganyika,Kongolo,Ndila,-5.137782,27.049261,Nemba,889,0.4
Tanganyika,Kongolo,Ndubula,-5.402801,27.1766,Mashini,192,0.14
Tanganyika,Kongolo,Ngolo,-5.650001,26.933332,Ngolo 2,765,0.83
Tanganyika,Kongolo,Nseba Gr Bena Nkuvu,-5.194507,27.103153,Katongola,1173,0.29
Tanganyika,Kongolo,Nyanga N/A Groupement,-5.129647,27.000557,Kahunga,1195,0.47
Tanganyika,Kongolo,Pita lwako Gr Kumbi,-5.614646,26.291054,Tambwe,23,0.38
Tanganyika,Kongolo,PK12,-5.389714,27.052338,Kilonda,1796,0.18
Tanganyika,Kongolo,Pk17,-5.300498,26.985382,Kabisanga 1,892,0.27
Tanganyika,Kongolo,Ponda Luganza Gr Bena Nyembo,-5.086413,27.367176,Kaluzi,147,0.42
Tanganyika,Kongolo,Pungu,-5.012999,27.311954,Misilu,1684,0.18
Tanganyika,Kongolo,Seya,-5.000995,26.96563,Ponge,591,0.22
